There are 3 clusters!
cluster 1 : 
----------------------
5.5, 2.4, 3.8, 1.1, Iris-versicolor, 0.823677
5.5, 2.4, 3.7, 1.0, Iris-versicolor, 1.037215
5.8, 2.7, 3.9, 1.2, Iris-versicolor, 0.357522
6.0, 2.7, 5.1, 1.6, Iris-versicolor, 0.483675
5.4, 3.0, 4.5, 1.5, Iris-versicolor, 0.351983
6.0, 3.4, 4.5, 1.6, Iris-versicolor, 0.451213
6.7, 3.1, 4.7, 1.5, Iris-versicolor, 0.785213
6.3, 2.3, 4.4, 1.3, Iris-versicolor, 0.362599
5.6, 3.0, 4.1, 1.3, Iris-versicolor, 0.29783
5.5, 2.5, 4.0, 1.3, Iris-versicolor, 0.455523
5.5, 2.6, 4.4, 1.2, Iris-versicolor, 0.268753
6.1, 3.0, 4.6, 1.4, Iris-versicolor, 0.118598
5.8, 2.6, 4.0, 1.2, Iris-versicolor, 0.282753
5.0, 2.3, 3.3, 1.0, Iris-versicolor, 2.543985
5.6, 2.7, 4.2, 1.3, Iris-versicolor, 0.185215
5.7, 3.0, 4.2, 1.2, Iris-versicolor, 0.223214
5.7, 2.9, 4.2, 1.3, Iris-versicolor, 0.146599
6.2, 2.9, 4.3, 1.3, Iris-versicolor, 0.128445
5.1, 2.5, 3.0, 1.1, Iris-versicolor, 2.915216
5.7, 2.8, 4.1, 1.3, Iris-versicolor, 0.183522
5.8, 2.7, 5.1, 1.9, Iris-virginica, 0.683521
4.9, 2.5, 4.5, 1.7, Iris-virginica, 1.204292
5.7, 2.5, 5.0, 2.0, Iris-virginica, 0.760291
5.8, 2.8, 5.1, 2.4, Iris-virginica, 1.393982
6.0, 2.2, 5.0, 1.5, Iris-virginica, 0.642599
5.6, 2.8, 4.9, 2.0, Iris-virginica, 0.649367
6.3, 2.7, 4.9, 1.8, Iris-virginica, 0.490598
6.2, 2.8, 4.8, 1.8, Iris-virginica, 0.341829
6.1, 3.0, 4.9, 1.8, Iris-virginica, 0.44029
6.3, 2.8, 5.1, 1.5, Iris-virginica, 0.590906
6.0, 3.0, 4.8, 1.8, Iris-virginica, 0.332598
5.8, 2.7, 5.1, 1.9, Iris-virginica, 0.683521
6.3, 2.5, 5.0, 1.9, Iris-virginica, 0.739213
5.9, 3.0, 5.1, 1.8, Iris-virginica, 0.641521
----------------------
(cluster 1 center) (5.006, 3.418, 1.464, 0.244) 
(cluster 2 center) (6.874286, 3.088571, 5.791429, 2.117143) 
(cluster 3 center) (5.932308, 2.755385, 4.429231, 1.438462) 
cluster 1 : 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49
cluster 2 : 52, 77, 100, 102, 103, 104, 105, 107, 108, 109, 110, 111, 112, 115, 116, 117, 118, 120, 122, 124, 125, 128, 129, 130, 131, 132, 134, 135, 136, 137, 139, 140, 141, 143, 144, 145, 147, 148
cluster 3 : 50, 51, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 101, 106, 113, 114, 119, 121, 123, 126, 127, 133, 138, 142, 146, 149
